Frame,X,Y,dX,dY,Magnitude
0,838,86,0,0,0.0
1,836,96,-2,10,10.198039027185569
2,836,105,0,9,9.0
3,837,114,1,9,9.055385138137417
4,837,123,0,9,9.0
5,838,132,1,9,9.055385138137417
6,839,141,1,9,9.055385138137417
7,839,151,0,10,10.0
8,840,160,1,9,9.055385138137417
9,840,170,0,10,10.0
10,840,179,0,9,9.0
11,840,189,0,10,10.0
12,839,199,-1,10,10.04987562112089
13,839,208,0,9,9.0
14,838,218,-1,10,10.04987562112089
15,837,228,-1,10,10.04987562112089
16,837,237,0,9,9.0
17,835,247,-2,10,10.198039027185569
18,834,256,-1,9,9.055385138137417
19,832,266,-2,10,10.198039027185569
20,831,276,-1,10,10.04987562112089
21,830,285,-1,9,9.055385138137417
22,828,294,-2,9,9.219544457292887
23,826,303,-2,9,9.219544457292887
24,825,313,-1,10,10.04987562112089
25,823,322,-2,9,9.219544457292887
26,821,331,-2,9,9.219544457292887
27,819,339,-2,8,8.246211251235321
28,818,348,-1,9,9.055385138137417
29,816,357,-2,9,9.219544457292887
30,814,366,-2,9,9.219544457292887
31,813,375,-1,9,9.055385138137417
32,811,384,-2,9,9.219544457292887
33,810,393,-1,9,9.055385138137417
34,808,402,-2,9,9.219544457292887
35,808,411,0,9,9.0
36,807,420,-1,9,9.055385138137417
37,806,429,-1,9,9.055385138137417
38,806,438,0,9,9.0
39,806,448,0,10,10.0
40,806,456,0,8,8.0
41,806,466,0,10,10.0
42,806,475,0,9,9.0
43,807,484,1,9,9.055385138137417
44,808,493,1,9,9.055385138137417
45,808,502,0,9,9.0
46,810,512,2,10,10.198039027185569
47,810,521,0,9,9.0
48,811,530,1,9,9.055385138137417
49,812,539,1,9,9.055385138137417
50,812,548,0,9,9.0
51,813,558,1,10,10.04987562112089
52,813,568,0,10,10.0
53,814,577,1,9,9.055385138137417
54,814,586,0,9,9.0
55,814,595,0,9,9.0
56,815,605,1,10,10.04987562112089
57,815,614,0,9,9.0
58,814,624,-1,10,10.04987562112089
59,814,633,0,9,9.0
60,814,642,0,9,9.0
61,813,652,-1,10,10.04987562112089
62,813,661,0,9,9.0
63,812,671,-1,10,10.04987562112089
64,811,680,-1,9,9.055385138137417
65,810,690,-1,10,10.04987562112089
66,808,699,-2,9,9.219544457292887
67,806,709,-2,10,10.198039027185569
68,805,719,-1,10,10.04987562112089
69,803,727,-2,8,8.246211251235321
70,797,733,-6,6,8.48528137423857
71,796,741,-0.52,8.6,8.615706587390264
72,795,749,-0.4608,8.52,8.532451971151083
73,794,757,-0.39923200000000003,8.224,8.233684605923644
