Frame,X,Y,dX,dY,Magnitude
0,956,112,1,1,1.4142135623730951
1,959,122,3,10,10.44030650891055
2,962,131,3,9,9.486832980505138
3,965,140,3,9,9.486832980505138
4,967,148,2,8,8.246211251235321
5,969,157,2,9,9.219544457292887
6,970,164,1,7,7.0710678118654755
7,972,173,2,9,9.219544457292887
8,973,181,1,8,8.06225774829855
9,974,190,1,9,9.055385138137417
10,974,199,0,9,9.0
11,975,208,1,9,9.055385138137417
12,976,218,1,10,10.04987562112089
13,977,228,1,10,10.04987562112089
14,978,239,1,11,11.045361017187261
15,979,249,1,10,10.04987562112089
16,980,260,1,11,11.045361017187261
17,982,271,2,11,11.180339887498949
18,984,281,2,10,10.198039027185569
19,986,292,2,11,11.180339887498949
20,989,302,3,10,10.44030650891055
21,992,312,3,10,10.44030650891055
22,994,322,2,10,10.198039027185569
23,997,331,3,9,9.486832980505138
24,1000,341,3,10,10.44030650891055
25,1003,350,3,9,9.486832980505138
26,1006,360,3,10,10.44030650891055
27,1009,370,3,10,10.44030650891055
28,1011,379,2,9,9.219544457292887
29,1013,389,2,10,10.198039027185569
30,1014,399,1,10,10.04987562112089
31,1015,410,1,11,11.045361017187261
32,1016,420,1,10,10.04987562112089
33,1015,429,-1,9,9.055385138137417
34,1014,438,-1,9,9.055385138137417
35,1012,446,-2,8,8.246211251235321
36,1010,454,-2,8,8.246211251235321
37,1009,462,-1,8,8.06225774829855
38,1007,470,-2,8,8.246211251235321
39,1005,479,-2,9,9.219544457292887
40,1004,488,-1,9,9.055385138137417
41,1002,497,-2,9,9.219544457292887
42,1000,506,-2,9,9.219544457292887
43,999,513,-1,7,7.0710678118654755
44,997,520,-2,7,7.280109889280518
45,995,527,-2,7,7.280109889280518
46,993,535,-2,8,8.246211251235321
47,991,543,-2,8,8.246211251235321
48,988,551,-3,8,8.54400374531753
49,985,560,-3,9,9.486832980505138
50,982,568,-3,8,8.54400374531753
51,980,578,-2,10,10.198039027185569
52,977,587,-3,9,9.486832980505138
53,974,596,-3,9,9.486832980505138
54,971,605,-3,9,9.486832980505138
55,968,613,-3,8,8.54400374531753
56,966,622,-2,9,9.219544457292887
57,964,630,-2,8,8.246211251235321
58,962,638,-2,8,8.246211251235321
59,960,646,-2,8,8.246211251235321
60,958,654,-2,8,8.246211251235321
61,957,663,-1,9,9.055385138137417
62,956,671,-1,8,8.06225774829855
63,953,680,-3,9,9.486832980505138
64,953,690,0,10,10.0
65,950,700,-3,10,10.44030650891055
66,949,712,-1,12,12.041594578792296
67,947,723,-2,11,11.180339887498949
68,946,734,-1,11,11.045361017187261
69,945,743,-1,9,9.055385138137417
70,945,746,0,3,3.0
71,960,756,15,10,18.027756377319946
72,954,761,-6,5,7.810249675906654
73,954,773,0,12,12.0
74,955,778,1,5,5.0990195135927845
75,957,782,2,4,4.47213595499958
76,961,786,4,4,5.656854249492381
77,961,792,0.04000000000000001,6.0,6.0001333318518855
78,967,804,6,12,13.416407864998739
