Frame,X,Y,dX,dY,Magnitude
0,591,326,-1,0,1.0
1,590,329,-1,3,3.1622776601683795
2,590,333,0,4,4.0
3,593,337,3,4,5.0
4,593,339,0.05,2.75,2.7504545078950136
5,593,344,0,5,5.0
6,591,349,-2,5,5.385164807134504
7,590,352,-1,3,3.1622776601683795
8,589,356,-1,4,4.123105625617661
9,590,360,1,4,4.123105625617661
10,589,364,-1,4,4.123105625617661
11,589,368,0,4,4.0
12,589,371,0,3,3.0
13,589,375,0,4,4.0
14,589,378,0.0,3.8,3.8
15,593,382,4,4,5.656854249492381
16,590,386,-3,4,5.0
17,589,390,-1,4,4.123105625617661
18,589,393,0,3,3.0
19,590,397,1,4,4.123105625617661
20,589,401,-1,4,4.123105625617661
21,592,405,3,4,5.0
22,592,408,0.08000000000000002,3.8,3.8008420119757673
23,589,413,-3,5,5.830951894845301
24,589,416,0,3,3.0
25,589,420,0,4,4.0
26,589,424,0,4,4.0
27,589,428,0,4,4.0
28,589,432,0,4,4.0
29,589,435,0,3,3.0
30,589,438,0.0,3.8,3.8
31,589,443,0,5,5.0
32,589,447,0,4,4.0
33,589,450,0,3,3.0
34,589,454,0,4,4.0
35,589,458,0,4,4.0
36,590,461,1,3,3.1622776601683795
37,590,465,0,4,4.0
38,593,469,3,4,5.0
39,590,474,-3,5,5.830951894845301
40,589,477,-1,3,3.1622776601683795
41,589,481,0,4,4.0
42,589,485,0,4,4.0
43,589,488,0,3,3.0
44,589,492,0,4,4.0
45,589,496,0,4,4.0
46,592,500,3,4,5.0
47,592,503,0.12,3.8,3.8018942647054246
48,588,507,-4,4,5.656854249492381
49,588,510,0,3,3.0
50,591,514,3,4,5.0
51,590,518,-1,4,4.123105625617661
52,589,522,-1,4,4.123105625617661
53,589,525,0,3,3.0
54,589,528,0.04000000000000001,3.6,3.600222215363935
55,589,531,0.041600000000000005,3.72,3.720232594878982
56,591,537,2,6,6.324555320336759
57,591,541,0,4,4.0
58,589,545,-2,4,4.47213595499958
59,589,548,0,3,3.0
60,588,552,-1,4,4.123105625617661
61,589,556,1,4,4.123105625617661
62,588,559,-0.08000000000000002,3.8,3.8008420119757673
63,587,562,-0.08320000000000001,3.7600000000000002,3.7609203979877055
64,586,565,-0.006528000000000001,3.7120000000000006,3.7120057401334936
65,588,570,2,5,5.385164807134504
66,589,574,1,4,4.123105625617661
67,589,578,0,4,4.0
68,589,582,0,4,4.0
69,590,586,1,4,4.123105625617661
70,592,589,2,3,3.605551275463989
71,592,592,0.16000000000000003,3.8,3.8033669294455406
72,592,595,0.1264,3.7600000000000002,3.7621239958300157
73,590,601,-2,6,6.324555320336759
74,589,605,-1,4,4.123105625617661
75,589,609,0,4,4.0
76,589,612,0,3,3.0
77,589,616,0,4,4.0
78,590,620,1,4,4.123105625617661
79,590,623,0.0,3.8,3.8
80,590,626,0.04000000000000001,3.7600000000000002,3.760212759937927
81,588,631,-2,5,5.385164807134504
82,589,634,1,3,3.1622776601683795
83,589,638,0,4,4.0
84,589,642,0,4,4.0
85,589,645,0,3,3.0
86,589,649,0,4,4.0
87,592,653,3,4,5.0
88,592,656,0.12,3.8,3.8018942647054246
89,592,661,0,5,5.0
90,590,665,-2,4,4.47213595499958
91,590,669,0,4,4.0
92,589,672,-1,3,3.1622776601683795
93,589,676,0,4,4.0
94,589,680,0,4,4.0
95,591,684,2,4,4.47213595499958
96,591,687,0.04000000000000001,3.8,3.8002105204843586
97,592,691,1,4,4.123105625617661
98,590,694,-2,3,3.605551275463989
99,589,698,-1,4,4.123105625617661
100,588,701,-1,3,3.1622776601683795
101,590,706,2,5,5.385164807134504
102,590,709,0,3,3.0
103,590,713,0,4,4.0
104,590,716,0.0,3.8,3.8
105,590,719,0.04000000000000001,3.7600000000000002,3.760212759937927
106,591,725,1,6,6.082762530298219
107,590,728,-1,3,3.1622776601683795
108,590,732,0,4,4.0
109,591,736,1,4,4.123105625617661
110,590,740,-1,4,4.123105625617661
111,590,744,0,4,4.0
112,589,747,-0.04000000000000001,3.8,3.8002105204843586
113,588,750,-0.0016000000000000005,3.96,3.96000032323231
114,589,756,1,6,6.082762530298219
115,590,759,1,3,3.1622776601683795
116,590,763,0,4,4.0
117,590,767,0,4,4.0
118,590,770,0,3,3.0
119,590,774,0,4,4.0
120,591,777,1,3,3.1622776601683795
121,591,781,0,4,4.0
122,591,785,0,4,4.0
123,591,788,0,3,3.0
124,591,792,0,4,4.0
125,591,796,0,4,4.0
126,591,800,0,4,4.0
127,591,803,0,3,3.0
128,591,807,0,4,4.0
129,587,810,-4,3,5.0
130,590,815,3,5,5.830951894845301
131,591,818,1,3,3.1622776601683795
132,591,822,0,4,4.0
133,590,825,-1,3,3.1622776601683795
134,591,829,1,4,4.123105625617661
135,591,832,0,3,3.0
136,591,836,0,4,4.0
137,592,839,1,3,3.1622776601683795
