Frame,X,Y,dX,dY,Magnitude
0,363,117,0,-1,1.0
1,361,122,-2,5,5.385164807134504
2,358,128,-3,6,6.708203932499369
3,356,132,-2,4,4.47213595499958
4,354,135,-2,3,3.605551275463989
5,352,140,-2,5,5.385164807134504
6,351,144,-1,4,4.123105625617661
7,349,149,-2,5,5.385164807134504
8,347,154,-2,5,5.385164807134504
9,346,159,-1,5,5.0990195135927845
10,345,164,-1,5,5.0990195135927845
11,344,170,-1,6,6.082762530298219
12,343,175,-1,5,5.0990195135927845
13,343,181,0,6,6.0
14,345,186,2,5,5.385164807134504
15,346,191,1,5,5.0990195135927845
16,348,196,2,5,5.385164807134504
17,350,200,2,4,4.47213595499958
18,352,205,2,5,5.385164807134504
19,353,210,1,5,5.0990195135927845
20,355,214,2,4,4.47213595499958
21,357,219,2,5,5.385164807134504
22,358,225,1,6,6.082762530298219
23,359,230,1,5,5.0990195135927845
24,361,236,2,6,6.324555320336759
25,362,242,1,6,6.082762530298219
26,364,248,2,6,6.324555320336759
27,365,254,1,6,6.082762530298219
28,367,259,2,5,5.385164807134504
29,368,264,1,5,5.0990195135927845
30,369,269,1,5,5.0990195135927845
31,369,274,0,5,5.0
32,368,279,-1,5,5.0990195135927845
33,367,283,-1,4,4.123105625617661
34,366,287,-1,4,4.123105625617661
35,364,292,-2,5,5.385164807134504
36,363,296,-1,4,4.123105625617661
37,361,301,-2,5,5.385164807134504
38,360,306,-1,5,5.0990195135927845
39,358,312,-2,6,6.324555320336759
40,357,317,-1,5,5.0990195135927845
41,355,322,-2,5,5.385164807134504
42,354,328,-1,6,6.082762530298219
43,354,333,0,5,5.0
44,353,339,-1,6,6.082762530298219
45,354,345,1,6,6.082762530298219
46,354,349,0,4,4.0
47,355,354,1,5,5.0990195135927845
48,356,359,1,5,5.0990195135927845
49,358,364,2,5,5.385164807134504
50,359,368,1,4,4.123105625617661
51,360,372,1,4,4.123105625617661
52,360,377,0,5,5.0
53,361,382,1,5,5.0990195135927845
54,362,387,1,5,5.0990195135927845
55,362,393,0,6,6.0
56,363,399,1,6,6.082762530298219
57,363,405,0,6,6.0
58,363,411,0,6,6.0
59,364,417,1,6,6.082762530298219
60,364,424,0,7,7.0
61,365,429,1,5,5.0990195135927845
62,365,435,0,6,6.0
63,366,440,1,5,5.0990195135927845
64,366,445,0,5,5.0
65,366,449,0,4,4.0
66,365,454,-1,5,5.0990195135927845
67,365,459,0,5,5.0
68,364,464,-1,5,5.0990195135927845
69,364,468,0,4,4.0
70,363,474,-1,6,6.082762530298219
71,362,479,-1,5,5.0990195135927845
72,361,485,-1,6,6.082762530298219
73,360,490,-1,5,5.0990195135927845
74,360,495,0,5,5.0
75,359,501,-1,6,6.082762530298219
76,359,507,0,6,6.0
77,359,512,0,5,5.0
78,359,517,0,5,5.0
79,359,521,0,4,4.0
80,359,526,0,5,5.0
81,360,530,1,4,4.123105625617661
82,359,534,-1,4,4.123105625617661
83,360,539,1,5,5.0990195135927845
84,360,543,0,4,4.0
85,360,548,0,5,5.0
86,360,554,0,6,6.0
87,360,559,0,5,5.0
88,360,565,0,6,6.0
89,360,572,0,7,7.0
90,360,578,0,6,6.0
91,361,584,1,6,6.082762530298219
92,361,591,0,7,7.0
93,362,597,1,6,6.082762530298219
94,363,603,1,6,6.082762530298219
95,364,609,1,6,6.082762530298219
96,364,614,0,5,5.0
97,365,618,1,4,4.123105625617661
98,365,623,0,5,5.0
99,365,628,0,5,5.0
100,365,632,0,4,4.0
101,364,637,-1,5,5.0990195135927845
102,364,642,0,5,5.0
103,363,648,-1,6,6.082762530298219
104,362,653,-1,5,5.0990195135927845
105,362,659,0,6,6.0
106,361,664,-1,5,5.0990195135927845
107,361,670,0,6,6.0
108,360,675,-1,5,5.0990195135927845
109,359,680,-1,5,5.0990195135927845
110,359,686,0,6,6.0
111,358,691,-1,5,5.0990195135927845
112,358,695,0,4,4.0
113,357,699,-1,4,4.123105625617661
114,357,703,0,4,4.0
115,356,708,-1,5,5.0990195135927845
116,356,713,0,5,5.0
117,355,717,-1,4,4.123105625617661
118,355,722,0,5,5.0
119,355,727,0,5,5.0
120,354,733,-1,6,6.082762530298219
121,354,739,0,6,6.0
122,354,746,0,7,7.0
123,355,751,1,5,5.0990195135927845
124,355,756,0,5,5.0
125,355,761,0.0,5.8,5.8
126,360,770,5,9,10.295630140987
127,362,773,2,3,3.605551275463989
128,363,778,1,5,5.0990195135927845
129,365,783,2,5,5.385164807134504
130,366,787,1,4,4.123105625617661
131,368,792,2,5,5.385164807134504
132,369,796,1,4,4.123105625617661
133,369,801,0,5,5.0
134,370,807,1,6,6.082762530298219
