date,view,repeat,category,code,velocity_ms,cat_excel,a,b,c,material,density,d_eq,volume,surface_area,sphericity,L,I,S,aspect_ratio,CSF,cat_enc,mat_enc,view_enc
10.02.2024,ANG,SECOND,BSP,BSP-46,0.0473,BSP,4.79,3.81,1.03,Plexiglass,1150,2.658883065087319,18.797397,54.2158,0.6306040124969619,4.79,3.81,1.03,4.650485436893204,0.24110542378773878,2,0,0
10.02.2024,ANG,SECOND,BSP,BSP-47,0.0571,BSP,4.76,4.7,2.35,Plexiglass,1150,3.7461994086953987,52.574200000000005,89.206,0.7608023412631006,4.76,4.7,2.35,2.025531914893617,0.4968387459687482,2,0,0
10.02.2024,ANG,SECOND,BSP,BSP-49,0.0483,BSP,2.86,2.3,1.79,Plexiglass,1150,2.2750047095663883,11.774619999999999,31.6288,0.7913452675715293,2.86,2.3,1.79,1.5977653631284916,0.6979207271898203,2,0,0
10.02.2024,ANG,SECOND,BSP,BSP-50,0.06,BSP,2.83,2.85,2.78,Plexiglass,1150,2.819845824275613,22.422089999999997,47.7118,0.8059517652290021,2.85,2.83,2.78,1.025179856115108,0.9788793076915655,2,0,0
10.02.2024,ANG,SECOND,C,C-49,0.0682,C,2.29,3.81,2.29,Plexiglass,1150,2.7135134596328077,19.980021,45.3878,0.7845289103698248,3.81,2.29,2.29,1.6637554585152838,0.775274060424057,3,0,0
10.02.2024,ANG,SECOND,HC,HC-41,0.0362,HC,3.7,1.82,2.3,Plexiglass,1150,2.492682603177758,15.4882,38.86,0.773241747419095,3.7,2.3,1.82,2.032967032967033,0.6238879648738654,4,0,0
10.02.2024,ANG,SECOND,HC,HC-42,0.049699999999999994,HC,4.74,2.38,2.34,Plexiglass,1150,2.977536212593097,26.398007999999997,55.884,0.7672037988512164,4.74,2.38,2.34,2.025641025641026,0.6966878041088423,4,0,0
10.02.2024,ANG,SECOND,HC,HC-44,0.0453,HC,3.63,1.79,2.87,Plexiglass,1150,2.6518391884180437,18.648399,44.1062,0.7710434470595412,3.63,2.87,1.79,2.0279329608938546,0.5545730618626747,4,0,0
10.02.2024,ANG,SECOND,HC,HC-46,0.0433,HC,4.75,2.87,2.32,Plexiglass,1150,3.162431765935501,31.627399999999998,62.6218,0.772326444167824,4.75,2.87,2.32,2.0474137931034484,0.6283479922302712,4,0,0
10.02.2024,ANG,SECOND,HC,HC-47,0.0433,HC,3.69,1.82,2.29,Plexiglass,1150,2.4868203474689095,15.379182,38.6674,0.7734424025131222,3.69,2.29,1.82,2.0274725274725274,0.6260953290048129,4,0,0
10.02.2024,ANG,SECOND,WSP,WSP-42,0.0359,WSP,2.47,2.4,2.86,Plexiglass,1150,2.5689643411935776,16.954079999999998,39.7124,0.8036633110660919,2.86,2.47,2.4,1.1916666666666667,0.9029833625437264,10,0,0
10.02.2024,ANG,SECOND,WSP,WSP-44,0.031,WSP,1.65,2.44,2.37,Plexiglass,1150,2.121000180721229,9.54162,27.4386,0.7928729233772547,2.44,2.37,1.65,1.4787878787878788,0.686143349147972,10,0,0
10.02.2024,ANG,SECOND,WSP,WSP-45,0.028300000000000002,WSP,1.59,4.2,2.34,Plexiglass,1150,2.500081064038087,15.626520000000001,40.4532,0.7472044062829435,4.2,2.34,1.59,2.641509433962264,0.5071828390575063,10,0,0
10.02.2024,ANG,SECOND,WSP,WSP-46,0.0316,WSP,4.27,1.66,2.83,Plexiglass,1150,2.7171115350772013,20.059605999999995,47.740199999999994,0.747850559312579,4.27,2.83,1.66,2.572289156626506,0.47753029928265256,10,0,0
10.02.2024,ANG,SECOND,WSP,WSP-49,0.0285,WSP,2.5,2.49,2.84,Plexiglass,1150,2.6050690064156625,17.679000000000002,40.7932,0.8045162372380752,2.84,2.5,2.49,1.1405622489959837,0.9344803481757981,10,0,0
10.02.2024,ANG,THIRD,BSP,BSP-46,0.042699999999999995,BSP,4.76,3.82,1.03,Plexiglass,1150,2.6556398692777425,18.728696,54.041199999999996,0.631099012504127,4.76,3.82,1.03,4.621359223300971,0.2415472330104427,2,0,0
10.02.2024,ANG,THIRD,BSP,BSP-47,0.056600000000000004,BSP,4.77,4.7,2.36,Plexiglass,1150,3.7541309144745774,52.90884,89.5364,0.7612079623875173,4.77,4.7,2.36,2.021186440677966,0.4984296675141111,2,0,0
10.02.2024,ANG,THIRD,BSP,BSP-49,0.0385,BSP,2.85,2.3,1.78,Plexiglass,1150,2.2681106235836848,11.6679,31.444,0.791179092966877,2.85,2.3,1.78,1.601123595505618,0.6952382445094112,2,0,0
10.02.2024,ANG,THIRD,BSP,BSP-50,0.055,BSP,2.84,2.86,2.78,Plexiglass,1150,2.8264613839686197,22.580271999999997,47.9368,0.8059371917068315,2.86,2.84,2.78,1.0287769784172662,0.9754446010932805,2,0,0
10.02.2024,ANG,THIRD,HC,HC-41,0.0336,HC,3.72,1.81,2.29,Plexiglass,1150,2.4889662004164057,15.419028000000003,38.793800000000005,0.7722533484766989,3.72,2.29,1.81,2.0552486187845305,0.6201394557244203,4,0,0
10.02.2024,ANG,THIRD,HC,HC-42,0.0496,HC,4.75,2.39,2.34,Plexiglass,1150,2.983795967356989,26.56485,56.1202,0.7671903998829112,4.75,2.39,2.34,2.0299145299145303,0.694496565124256,4,0,0
10.02.2024,ANG,THIRD,HC,HC-44,0.0436,HC,3.64,1.8,2.87,Plexiglass,1150,2.6592056723325594,18.804240000000004,44.3296,0.7714258166520563,3.64,2.87,1.8,2.022222222222222,0.5569046766311271,4,0,0
10.02.2024,ANG,THIRD,HC,HC-46,0.032799999999999996,HC,4.75,2.86,2.33,Plexiglass,1150,3.16328645159897,31.65305,62.6326,0.7726107143585766,4.75,2.86,2.33,2.03862660944206,0.6321586714902956,4,0,0
10.02.2024,ANG,THIRD,HC,HC-47,0.0424,HC,3.68,1.83,2.29,Plexiglass,1150,2.489114053939411,15.421776000000001,38.7046,0.7741250744745297,3.68,2.29,1.83,2.010928961748634,0.6303901799689847,4,0,0
10.02.2024,ANG,THIRD,WSP,WSP-41,0.0294,WSP,4.25,1.63,2.82,Plexiglass,1150,2.6932409815135316,19.535549999999997,47.01819999999999,0.7460510638710645,4.25,2.82,1.63,2.607361963190184,0.47083483317772934,10,0,0
10.02.2024,ANG,THIRD,WSP,WSP-42,0.0352,WSP,2.47,2.38,2.86,Plexiglass,1150,2.561808414596318,16.812796000000002,39.4992,0.8035059931727084,2.86,2.47,2.38,1.2016806722689075,0.8954585011891953,10,0,0
10.02.2024,ANG,THIRD,WSP,WSP-44,0.030899999999999997,WSP,1.66,2.44,2.35,Plexiglass,1150,2.1192812325431496,9.51844,27.3708,0.7935491260176781,2.44,2.35,1.66,1.4698795180722892,0.693233024681128,10,0,0
10.02.2024,ANG,THIRD,WSP,WSP-46,0.035699999999999996,WSP,4.26,1.65,2.84,Plexiglass,1150,2.7127137025738985,19.962359999999997,47.626799999999996,0.7472065049565187,4.26,2.84,1.65,2.581818181818182,0.47437301356716477,10,0,0
10.02.2024,ANG,THIRD,WSP,WSP-49,0.039900000000000005,WSP,2.49,2.49,2.86,Plexiglass,1150,2.6076836806002253,17.732286000000002,40.8858,0.8043062487889232,2.86,2.49,2.49,1.14859437751004,0.9330752223852966,10,0,0
10.02.2024,MAK,FIRST,BSP,BSP-47,0.0449,BSP,4.75,4.7,2.35,Plexiglass,1150,3.7435741804994764,52.46375,89.06500000000001,0.7609391672724034,4.75,4.7,2.35,2.021276595744681,0.49736145915484004,2,0,1
10.02.2024,MAK,FIRST,BSP,BSP-49,0.039599999999999996,BSP,2.85,2.31,1.77,Plexiglass,1150,2.267131452650215,11.652795000000001,31.4334,0.7907626889811126,2.85,2.31,1.77,1.6101694915254237,0.6898343981885279,2,0,1
10.02.2024,MAK,FIRST,BSP,BSP-50,0.055,BSP,2.83,2.86,2.78,Plexiglass,1150,2.823140039682585,22.500763999999997,47.824,0.8059406659380173,2.86,2.83,2.78,1.0287769784172662,0.9771664816939872,2,0,1
10.02.2024,MAK,FIRST,C,C-49,0.062400000000000004,C,3.81,2.29,3.82,Plexiglass,1150,3.218162280980229,33.329118,64.0538,0.7819070081515646,3.82,3.81,2.29,1.668122270742358,0.6002626387379751,3,0,1
10.02.2024,MAK,FIRST,C,C-50,0.057300000000000004,C,2.8,2.3,2.79,Plexiglass,1150,2.6191680049608683,17.967599999999997,41.337999999999994,0.802530187078603,2.8,2.79,2.3,1.2173913043478262,0.8228993489204259,3,0,1
10.02.2024,MAK,FIRST,HC,HC-41,0.0404,HC,3.72,1.81,2.3,Plexiglass,1150,2.4925838889387704,15.486360000000001,38.904399999999995,0.7722981061216304,3.72,2.3,1.81,2.0552486187845305,0.6187898579207199,4,0,1
10.02.2024,MAK,FIRST,HC,HC-42,0.044199999999999996,HC,4.72,2.38,2.35,Plexiglass,1150,2.9775720054503947,26.39896,55.837199999999996,0.7678652920435486,4.72,2.38,2.35,2.008510638297872,0.7011458767769325,4,0,1
10.02.2024,MAK,FIRST,HC,HC-44,0.0397,HC,3.64,1.79,2.87,Plexiglass,1150,2.654272069771931,18.699772,44.199400000000004,0.77083002868787,3.64,2.87,1.79,2.0335195530726256,0.5538107617609542,4,0,1
10.02.2024,MAK,FIRST,HC,HC-46,0.039599999999999996,HC,4.77,2.87,2.86,Plexiglass,1150,3.3956436132063383,39.153113999999995,71.0806,0.784471635714525,4.77,2.87,2.86,1.6678321678321677,0.7729757961183626,4,0,1
10.02.2024,MAK,FIRST,HC,HC-47,0.0345,HC,3.68,1.83,2.29,Plexiglass,1150,2.489114053939411,15.421776000000001,38.7046,0.7741250744745297,3.68,2.29,1.83,2.010928961748634,0.6303901799689847,4,0,1
10.02.2024,MAK,FIRST,WSP,WSP-41,0.0432,WSP,4.25,1.6,2.83,Plexiglass,1150,2.679775729357913,19.244000000000003,46.711,0.7434672773756416,4.25,2.83,1.6,2.65625,0.46135188549866124,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-42,0.0381,WSP,2.46,2.38,2.85,Plexiglass,1150,2.555361269273715,16.68618,39.297599999999996,0.8035681462813348,2.85,2.46,2.38,1.1974789915966388,0.8988494841147903,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-44,0.0252,WSP,1.68,2.43,2.37,Plexiglass,1150,2.130858610400897,9.675288,27.6462,0.7942513223282132,2.43,2.37,1.68,1.4464285714285716,0.7000546939095259,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-46,0.04,WSP,4.26,1.63,2.84,Plexiglass,1150,2.701708657840305,19.720391999999997,47.3428,0.7456022564068422,4.26,2.84,1.63,2.6134969325153374,0.4686230376451386,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-47,0.021400000000000002,WSP,1.5,1.46,2.85,Plexiglass,1150,1.8411803233395194,6.2415,21.252,0.7713952621738165,2.85,1.5,1.46,1.952054794520548,0.7061302167737445,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-48,0.031400000000000004,WSP,1.66,4.09,2.83,Plexiglass,1150,2.6783825727250195,19.214002,46.1238,0.7521496629593386,4.09,2.83,1.66,2.463855421686747,0.48792516344436077,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-49,0.032,WSP,2.5,2.5,2.86,Plexiglass,1150,2.6146607658779915,17.875,41.099999999999994,0.8044017429248645,2.86,2.5,2.5,1.144,0.9349469900084572,10,0,1
10.02.2024,MAK,FIRST,WSP,WSP-50,0.031,WSP,4.07,1.63,2.35,Plexiglass,1150,2.498139148569779,15.590135,40.0582,0.7534005701872384,4.07,2.35,1.63,2.4969325153374236,0.527055644363797,10,0,1
10.02.2024,MAK,SECOND,BSP,BSP-46,0.043899999999999995,BSP,4.79,3.81,1.03,Plexiglass,1150,2.658883065087319,18.797397,54.2158,0.6306040124969619,4.79,3.81,1.03,4.650485436893204,0.24110542378773878,2,0,1
10.02.2024,MAK,SECOND,BSP,BSP-47,0.051100000000000007,BSP,4.76,4.7,2.35,Plexiglass,1150,3.7461994086953987,52.574200000000005,89.206,0.7608023412631006,4.76,4.7,2.35,2.025531914893617,0.4968387459687482,2,0,1
10.02.2024,MAK,SECOND,BSP,BSP-49,0.0404,BSP,2.86,2.3,1.79,Plexiglass,1150,2.2750047095663883,11.774619999999999,31.6288,0.7913452675715293,2.86,2.3,1.79,1.5977653631284916,0.6979207271898203,2,0,1
10.02.2024,MAK,SECOND,BSP,BSP-50,0.0547,BSP,2.83,2.85,2.78,Plexiglass,1150,2.819845824275613,22.422089999999997,47.7118,0.8059517652290021,2.85,2.83,2.78,1.025179856115108,0.9788793076915655,2,0,1
10.02.2024,MAK,SECOND,C,C-49,0.061,C,2.29,3.81,2.29,Plexiglass,1150,2.7135134596328077,19.980021,45.3878,0.7845289103698248,3.81,2.29,2.29,1.6637554585152838,0.775274060424057,3,0,1
10.02.2024,MAK,SECOND,HC,HC-41,0.0209,HC,3.7,1.82,2.3,Plexiglass,1150,2.492682603177758,15.4882,38.86,0.773241747419095,3.7,2.3,1.82,2.032967032967033,0.6238879648738654,4,0,1
10.02.2024,MAK,SECOND,HC,HC-42,0.0463,HC,4.74,2.38,2.34,Plexiglass,1150,2.977536212593097,26.398007999999997,55.884,0.7672037988512164,4.74,2.38,2.34,2.025641025641026,0.6966878041088423,4,0,1
10.02.2024,MAK,SECOND,HC,HC-44,0.047,HC,3.63,1.79,2.87,Plexiglass,1150,2.6518391884180437,18.648399,44.1062,0.7710434470595412,3.63,2.87,1.79,2.0279329608938546,0.5545730618626747,4,0,1
10.02.2024,MAK,SECOND,HC,HC-47,0.0394,HC,3.69,1.82,2.29,Plexiglass,1150,2.4868203474689095,15.379182,38.6674,0.7734424025131222,3.69,2.29,1.82,2.0274725274725274,0.6260953290048129,4,0,1
10.02.2024,MAK,SECOND,WSP,WSP-41,0.026699999999999998,WSP,4.26,1.59,2.82,Plexiglass,1150,2.673120955980456,19.100987999999997,46.5408,0.7424846874382898,4.26,2.82,1.59,2.6792452830188678,0.45874122567810466,10,0,1
10.02.2024,MAK,SECOND,WSP,WSP-42,0.031200000000000002,WSP,2.47,2.4,2.86,Plexiglass,1150,2.5689643411935776,16.954079999999998,39.7124,0.8036633110660919,2.86,2.47,2.4,1.1916666666666667,0.9029833625437264,10,0,1
10.02.2024,MAK,SECOND,WSP,WSP-44,0.026600000000000002,WSP,1.65,2.44,2.37,Plexiglass,1150,2.121000180721229,9.54162,27.4386,0.7928729233772547,2.44,2.37,1.65,1.4787878787878788,0.686143349147972,10,0,1
10.02.2024,MAK,SECOND,WSP,WSP-45,0.0235,WSP,1.59,4.2,2.34,Plexiglass,1150,2.500081064038087,15.626520000000001,40.4532,0.7472044062829435,4.2,2.34,1.59,2.641509433962264,0.5071828390575063,10,0,1
10.02.2024,MAK,SECOND,WSP,WSP-46,0.0273,WSP,4.27,1.66,2.83,Plexiglass,1150,2.7171115350772013,20.059605999999995,47.740199999999994,0.747850559312579,4.27,2.83,1.66,2.572289156626506,0.47753029928265256,10,0,1
10.02.2024,MAK,SECOND,WSP,WSP-49,0.0321,WSP,2.5,2.49,2.84,Plexiglass,1150,2.6050690064156625,17.679000000000002,40.7932,0.8045162372380752,2.84,2.5,2.49,1.1405622489959837,0.9344803481757981,10,0,1
10.02.2024,MAK,THIRD,BSP,BSP-46,0.038900000000000004,BSP,4.76,3.82,1.03,Plexiglass,1150,2.6556398692777425,18.728696,54.041199999999996,0.631099012504127,4.76,3.82,1.03,4.621359223300971,0.2415472330104427,2,0,1
10.02.2024,MAK,THIRD,BSP,BSP-47,0.051699999999999996,BSP,4.77,4.7,2.36,Plexiglass,1150,3.7541309144745774,52.90884,89.5364,0.7612079623875173,4.77,4.7,2.36,2.021186440677966,0.4984296675141111,2,0,1
10.02.2024,MAK,THIRD,BSP,BSP-49,0.0356,BSP,2.85,2.3,1.78,Plexiglass,1150,2.2681106235836848,11.6679,31.444,0.791179092966877,2.85,2.3,1.78,1.601123595505618,0.6952382445094112,2,0,1
10.02.2024,MAK,THIRD,BSP,BSP-50,0.052000000000000005,BSP,2.84,2.86,2.78,Plexiglass,1150,2.8264613839686197,22.580271999999997,47.9368,0.8059371917068315,2.86,2.84,2.78,1.0287769784172662,0.9754446010932805,2,0,1
10.02.2024,MAK,THIRD,HC,HC-41,0.0405,HC,3.72,1.81,2.29,Plexiglass,1150,2.4889662004164057,15.419028000000003,38.793800000000005,0.7722533484766989,3.72,2.29,1.81,2.0552486187845305,0.6201394557244203,4,0,1
10.02.2024,MAK,THIRD,HC,HC-42,0.0444,HC,4.75,2.39,2.34,Plexiglass,1150,2.983795967356989,26.56485,56.1202,0.7671903998829112,4.75,2.39,2.34,2.0299145299145303,0.694496565124256,4,0,1
10.02.2024,MAK,THIRD,HC,HC-44,0.04019999999999999,HC,3.64,1.8,2.87,Plexiglass,1150,2.6592056723325594,18.804240000000004,44.3296,0.7714258166520563,3.64,2.87,1.8,2.022222222222222,0.5569046766311271,4,0,1
10.02.2024,MAK,THIRD,HC,HC-46,0.039599999999999996,HC,4.75,2.86,2.33,Plexiglass,1150,3.16328645159897,31.65305,62.6326,0.7726107143585766,4.75,2.86,2.33,2.03862660944206,0.6321586714902956,4,0,1
10.02.2024,MAK,THIRD,WSP,WSP-42,0.0705,WSP,2.47,2.38,2.86,Plexiglass,1150,2.561808414596318,16.812796000000002,39.4992,0.8035059931727084,2.86,2.47,2.38,1.2016806722689075,0.8954585011891953,10,0,1
10.02.2024,MAK,THIRD,WSP,WSP-44,0.025699999999999997,WSP,1.66,2.44,2.35,Plexiglass,1150,2.1192812325431496,9.51844,27.3708,0.7935491260176781,2.44,2.35,1.66,1.4698795180722892,0.693233024681128,10,0,1
10.02.2024,MAK,THIRD,WSP,WSP-46,0.0242,WSP,4.26,1.65,2.84,Plexiglass,1150,2.7127137025738985,19.962359999999997,47.626799999999996,0.7472065049565187,4.26,2.84,1.65,2.581818181818182,0.47437301356716477,10,0,1
10.02.2024,MAK,THIRD,WSP,WSP-49,0.0315,WSP,2.49,2.49,2.86,Plexiglass,1150,2.6076836806002253,17.732286000000002,40.8858,0.8043062487889232,2.86,2.49,2.49,1.14859437751004,0.9330752223852966,10,0,1
10.11.23,ANG,FIRST,BSP,BSP-16,0.055999999999999994,BSP,3.84,2.86,2.76,Plexiglass,1150,3.1179473678285694,30.31142399999999,58.94879999999999,0.7975294250947375,3.84,2.86,2.76,1.391304347826087,0.8328378480345866,2,0,0
10.11.23,ANG,FIRST,BSP,BSP-6,0.048799999999999996,BSP,4.87,3.84,2.32,Plexiglass,1150,3.5138459965590223,43.385856,77.816,0.7673273331820402,4.87,3.84,2.32,2.099137931034483,0.53648538097255,2,0,0
10.11.23,ANG,FIRST,HC,HC-12,0.0384,HC,3.65,1.85,2.3,Plexiglass,1150,2.4949631923759,15.53075,38.805,0.7757552486356214,3.65,2.3,1.85,1.9729729729729728,0.6385007006487975,4,0,0
10.11.23,ANG,FIRST,HC,HC-12,0.0384,PLA HC,3.65,1.85,2.3,Plexiglass,1150,2.4949631923759,15.53075,38.805,0.7757552486356214,3.65,2.3,1.85,1.9729729729729728,0.6385007006487975,4,0,0
10.11.23,ANG,FIRST,HC,HC-6,0.046900000000000004,HC,4.79,2.32,2.88,Plexiglass,1150,3.17496295242695,32.004864,63.179199999999994,0.7715913070691943,4.79,2.88,2.32,2.064655172413793,0.6246316474261971,4,0,0
10.11.23,ANG,FIRST,HC,HC-6,0.046900000000000004,ABS HC,4.79,2.32,2.88,Plexiglass,1150,3.17496295242695,32.004864,63.179199999999994,0.7715913070691943,4.79,2.88,2.32,2.064655172413793,0.6246316474261971,4,0,0
10.11.23,ANG,FIRST,HC,HC-6,0.046900000000000004,PLA HC,4.79,2.32,2.88,Plexiglass,1150,3.17496295242695,32.004864,63.179199999999994,0.7715913070691943,4.79,2.88,2.32,2.064655172413793,0.6246316474261971,4,0,0
10.11.23,ANG,FIRST,WSP,WSP-6,0.0447,WSP,3.61,3.47,2.84,Plexiglass,1150,3.288907598877681,35.575828,65.26780000000001,0.8014722590289826,3.61,3.47,2.84,1.2711267605633803,0.8024167794472915,10,0,0
10.11.23,ANG,SECOND,BSP,BSP-16,0.049100000000000005,BSP,3.88,2.86,2.73,Plexiglass,1150,3.117358875993251,30.294264,58.994,0.7966175766098043,3.88,2.86,2.73,1.4212454212454213,0.8195279460506597,2,0,0
10.11.23,ANG,SECOND,BSP,BSP-6,0.049400000000000006,BSP,4.84,3.83,2.31,Plexiglass,1150,3.4985281430306863,42.820932,77.1298,0.7674192041617143,4.84,3.83,2.31,2.0952380952380953,0.5365249368229758,2,0,0
10.11.23,ANG,SECOND,HC,HC-12,0.0377,HC,3.66,1.85,2.31,Plexiglass,1150,2.5008535751972514,15.641010000000001,38.998200000000004,0.7755612311980347,3.66,2.31,1.85,1.9783783783783784,0.6362461915678758,4,0,0
10.11.23,ANG,SECOND,HC,HC-6,0.0458,HC,4.8,2.31,2.87,Plexiglass,1150,3.16892313165357,31.82256,62.9874,0.7709990660197725,4.8,2.87,2.31,2.0779220779220777,0.6223725258843049,4,0,0
10.11.23,ANG,SECOND,HC,HC-6,0.0458,ABS HC,4.8,2.31,2.87,Plexiglass,1150,3.16892313165357,31.82256,62.9874,0.7709990660197725,4.8,2.87,2.31,2.0779220779220777,0.6223725258843049,4,0,0
10.11.23,ANG,SECOND,WSP,WSP-6,0.0455,WSP,3.62,3.46,2.86,Plexiglass,1150,3.2964783981342127,35.822072,65.548,0.8017244857700975,3.62,3.46,2.86,1.2657342657342658,0.8081159868980856,10,0,0
10.11.23,ANG,THIRD,BSP,BSP-16,0.056299999999999996,BSP,3.8,2.85,2.78,Plexiglass,1150,3.1109360540200033,30.1074,58.634,0.7982092755414314,3.8,2.85,2.78,1.3669064748201438,0.8447546043932419,2,0,0
10.11.23,ANG,THIRD,BSP,BSP-6,0.0576,BSP,4.86,3.83,2.3,Plexiglass,1150,3.4982777921662565,42.81174,77.2016,0.7665957540389693,4.86,3.83,2.3,2.11304347826087,0.5331020031462301,2,0,0
10.11.23,ANG,THIRD,HC,HC-12,0.039,HC,3.65,1.84,2.31,Plexiglass,1150,2.494063782351182,15.51396,38.7958,0.7753798742365616,3.65,2.31,1.84,1.9836956521739129,0.6336732889733286,4,0,0
10.11.23,ANG,THIRD,HC,HC-6,0.042300000000000004,HC,4.8,2.32,2.88,Plexiglass,1150,3.1771708550525894,32.07167999999999,63.283199999999994,0.7713950235003296,4.8,2.88,2.32,2.0689655172413794,0.6239806502223061,4,0,0
10.11.23,ANG,THIRD,HC,HC-6,0.042300000000000004,ABS HC,4.8,2.32,2.88,Plexiglass,1150,3.1771708550525894,32.07167999999999,63.283199999999994,0.7713950235003296,4.8,2.88,2.32,2.0689655172413794,0.6239806502223061,4,0,0
10.11.23,ANG,THIRD,WSP,WSP-6,0.0479,WSP,3.63,3.45,2.85,Plexiglass,1150,3.292482889684381,35.691975,65.403,0.8015553335672185,3.63,3.45,2.85,1.2736842105263158,0.8053450616620892,10,0,0
10.11.23,MAK,FIRST,BSP,BSP-16,0.0989,BSP,3.84,2.86,2.76,Plexiglass,1150,3.1179473678285694,30.31142399999999,58.94879999999999,0.7975294250947375,3.84,2.86,2.76,1.391304347826087,0.8328378480345866,2,0,1
10.11.23,MAK,FIRST,BSP,BSP-6,0.0857,BSP,4.87,3.84,2.32,Plexiglass,1150,3.5138459965590223,43.385856,77.816,0.7673273331820402,4.87,3.84,2.32,2.099137931034483,0.53648538097255,2,0,1
10.11.23,MAK,FIRST,HC,HC-12,0.0363,HC,3.65,1.85,2.3,Plexiglass,1150,2.4949631923759,15.53075,38.805,0.7757552486356214,3.65,2.3,1.85,1.9729729729729728,0.6385007006487975,4,0,1
10.11.23,MAK,FIRST,HC,HC-12,0.0363,PLA HC,3.65,1.85,2.3,Plexiglass,1150,2.4949631923759,15.53075,38.805,0.7757552486356214,3.65,2.3,1.85,1.9729729729729728,0.6385007006487975,4,0,1
10.11.23,MAK,FIRST,WSP,WSP-15,0.019299999999999998,WSP,4.01,1.66,2.88,Plexiglass,1150,2.676383329697704,19.171007999999997,45.97239999999999,0.7535005609735873,4.01,2.88,1.66,2.4156626506024095,0.48847198148629367,10,0,1
10.11.23,MAK,FIRST,WSP,WSP-6,0.041299999999999996,WSP,3.61,3.47,2.84,Plexiglass,1150,3.288907598877681,35.575828,65.26780000000001,0.8014722590289826,3.61,3.47,2.84,1.2711267605633803,0.8024167794472915,10,0,1
10.11.23,MAK,SECOND,BSP,BSP-6,0.0436,BSP,4.84,3.83,2.31,Plexiglass,1150,3.4985281430306863,42.820932,77.1298,0.7674192041617143,4.84,3.83,2.31,2.0952380952380953,0.5365249368229758,2,0,1
10.11.23,MAK,SECOND,HC,HC-12,0.034300000000000004,HC,3.66,1.85,2.31,Plexiglass,1150,2.5008535751972514,15.641010000000001,38.998200000000004,0.7755612311980347,3.66,2.31,1.85,1.9783783783783784,0.6362461915678758,4,0,1
10.11.23,MAK,SECOND,HC,HC-6,0.0408,HC,4.8,2.31,2.87,Plexiglass,1150,3.16892313165357,31.82256,62.9874,0.7709990660197725,4.8,2.87,2.31,2.0779220779220777,0.6223725258843049,4,0,1
10.11.23,MAK,SECOND,HC,HC-6,0.0408,ABS HC,4.8,2.31,2.87,Plexiglass,1150,3.16892313165357,31.82256,62.9874,0.7709990660197725,4.8,2.87,2.31,2.0779220779220777,0.6223725258843049,4,0,1
10.11.23,MAK,THIRD,BSP,BSP-16,0.049699999999999994,BSP,3.8,2.85,2.78,Plexiglass,1150,3.1109360540200033,30.1074,58.634,0.7982092755414314,3.8,2.85,2.78,1.3669064748201438,0.8447546043932419,2,0,1
10.11.23,MAK,THIRD,BSP,BSP-6,0.0506,BSP,4.86,3.83,2.3,Plexiglass,1150,3.4982777921662565,42.81174,77.2016,0.7665957540389693,4.86,3.83,2.3,2.11304347826087,0.5331020031462301,2,0,1
10.11.23,MAK,THIRD,HC,HC-6,0.0394,HC,4.8,2.32,2.88,Plexiglass,1150,3.1771708550525894,32.07167999999999,63.283199999999994,0.7713950235003296,4.8,2.88,2.32,2.0689655172413794,0.6239806502223061,4,0,1
10.11.23,MAK,THIRD,HC,HC-6,0.0394,ABS HC,4.8,2.32,2.88,Plexiglass,1150,3.1771708550525894,32.07167999999999,63.283199999999994,0.7713950235003296,4.8,2.88,2.32,2.0689655172413794,0.6239806502223061,4,0,1
10.11.23,MAK,THIRD,WSP,WSP-6,0.0412,WSP,3.63,3.45,2.85,Plexiglass,1150,3.292482889684381,35.691975,65.403,0.8015553335672185,3.63,3.45,2.85,1.2736842105263158,0.8053450616620892,10,0,1
11.01.2025,ANG,FIRST,RESIN (a=6 r=3),C-4,0.09539999999999998,C,4.75,2.84,4.78,Plexiglass,1150,4.010020708719492,64.48219999999999,99.5404,0.7812283117135628,4.78,4.75,2.84,1.683098591549296,0.5960155449644265,8,0,0
11.01.2025,ANG,FIRST,RESIN (a=6 r=3),C-4,0.09539999999999998,ABS C,4.75,2.84,4.78,Plexiglass,1150,4.010020708719492,64.48219999999999,99.5404,0.7812283117135628,4.78,4.75,2.84,1.683098591549296,0.5960155449644265,8,0,0
11.01.2025,ANG,FIRST,RESIN (a=6 r=3),C-4,0.09539999999999998,PLA C,4.75,2.84,4.78,Plexiglass,1150,4.010020708719492,64.48219999999999,99.5404,0.7812283117135628,4.78,4.75,2.84,1.683098591549296,0.5960155449644265,8,0,0
11.01.2025,ANG,FIRST,RESIN (a=6 r=3),C-4,0.09539999999999998,RESIN (a=9 r=4.5),4.75,2.84,4.78,Plexiglass,1150,4.010020708719492,64.48219999999999,99.5404,0.7812283117135628,4.78,4.75,2.84,1.683098591549296,0.5960155449644265,8,0,0
