date,view,repeat,category,code,velocity_ms,category_norm,material,a,b,c,density,d_eq,volume,surface_area,sphericity,L,I,S,aspect_ratio,CSF,delta_rho,cat_enc,mat_enc,view_enc
03.02.2024,ANG,FIRST,WSP,WSP-40,0.0318,WSP,Plexiglass,3.3200000000000003,1.6866666666666665,2.8533333333333335,1151.597361506857,2.5186816915083083,15.977905777777778,39.77084444444445,0.7713755741166353,3.3200000000000003,2.8533333333333335,1.6866666666666665,1.9683794466403166,0.5480042987800732,151.59736150685694,12,5,0
03.02.2024,ANG,SECOND,BSP,BSP-20,0.061,BSP,Plexiglass,4.83,4.783333333333333,2.8666666666666667,1132.416763593153,4.045929626587481,66.23003333333334,101.32344444444445,0.7812874146761742,4.83,4.783333333333333,2.8666666666666667,1.6848837209302325,0.5964009244695648,132.41676359315306,2,5,0
03.02.2024,ANG,SECOND,BSP,BSP-37,0.0555,BSP,Plexiglass,3.78,2.7133333333333334,2.8533333333333335,1178.8855246799174,3.0816441438236204,29.264928,57.568088888888894,0.7977508682715053,3.78,2.8533333333333335,2.7133333333333334,1.393120393120393,0.826192018787336,178.88552467991735,2,5,0
03.02.2024,ANG,SECOND,BSP,BSP-39,0.0256,BSP,Plexiglass,2.8233333333333337,2.3166666666666664,1.7299999999999998,1131.1967821379317,2.2450392398234844,11.315449444444443,30.865844444444445,0.7896849001034535,2.8233333333333337,2.3166666666666664,1.7299999999999998,1.6319845857418116,0.6764461827968133,131.19678213793168,2,5,0
03.02.2024,ANG,SECOND,BSP,BSP-41,0.0599,BSP,Plexiglass,3.8266666666666667,2.8666666666666667,2.7900000000000005,1127.2417407487758,3.1280043214379414,30.605680000000007,59.28835555555556,0.7980854780999066,3.8266666666666667,2.8666666666666667,2.7900000000000005,1.371565113500597,0.8423746488490618,127.24174074877578,2,5,0
03.02.2024,ANG,SECOND,HC,HC-18,0.0425,HC,Plexiglass,3.7466666666666666,1.8633333333333333,2.2866666666666666,1124.5704534628999,2.5179445210971467,15.963880592592592,39.61897777777777,0.7738791969002403,3.7466666666666666,2.2866666666666666,1.8633333333333333,2.0107334525939176,0.6365999415597936,124.57045346289988,4,5,0
03.02.2024,ANG,SECOND,HC,HC-19,0.0431,HC,Plexiglass,3.6833333333333336,1.82,2.28,1157.911856990913,2.4816988879648734,15.28436,38.50253333333333,0.773558194638581,3.6833333333333336,2.28,1.82,2.0238095238095237,0.6280344294559362,157.91185699091307,4,5,0
03.02.2024,ANG,SECOND,HC,HC-20,0.0417,HC,Plexiglass,3.6966666666666668,1.8533333333333335,2.276666666666667,1150.9875515977947,2.4985483562676825,15.597797481481486,38.973311111111116,0.7746264789305388,3.6966666666666668,2.276666666666667,1.8533333333333335,1.9946043165467624,0.6388496580459241,150.98755159779466,4,5,0
03.02.2024,ANG,SECOND,WSP,WSP-39,0.0353,WSP,Plexiglass,2.4933333333333336,2.51,1.06,1266.2429576541222,1.8789705646257588,6.633762666666667,23.1236,0.7383607963774909,2.51,2.4933333333333336,1.06,2.3679245283018866,0.4237198725225153,266.24295765412216,12,5,0
03.02.2024,ANG,SECOND,WSP,WSP-40,0.0323,WSP,Plexiglass,3.3200000000000003,1.6866666666666665,2.8533333333333335,1151.597361506857,2.5186816915083083,15.977905777777778,39.77084444444445,0.7713755741166353,3.3200000000000003,2.8533333333333335,1.6866666666666665,1.9683794466403166,0.5480042987800732,151.59736150685694,12,5,0
03.02.2024,ANG,THIRD,BSP,BSP-20,0.0623,BSP,Plexiglass,4.83,4.783333333333333,2.8666666666666667,1132.416763593153,4.045929626587481,66.23003333333334,101.32344444444445,0.7812874146761742,4.83,4.783333333333333,2.8666666666666667,1.6848837209302325,0.5964009244695648,132.41676359315306,2,5,0
03.02.2024,ANG,THIRD,BSP,BSP-39,0.04769999999999999,BSP,Plexiglass,2.8233333333333337,2.3166666666666664,1.7299999999999998,1131.1967821379317,2.2450392398234844,11.315449444444443,30.865844444444445,0.7896849001034535,2.8233333333333337,2.3166666666666664,1.7299999999999998,1.6319845857418116,0.6764461827968133,131.19678213793168,2,5,0
